30.144499999999898, 26.999000000000233, 0, 0, 1, 100
30.120499999999897, 26.98450000000023, 0, 0, 6, 100
30.093499999999896, 26.97050000000023, 0, 0, 11, 100
30.0664999999999, 26.95750000000023, 0, 0, 16, 100
30.0384999999999, 26.94200000000023, 3.2516483516483516, 0, 22, 100
30.0124999999999, 26.92850000000023, 3.249230769230769, 0, 27, 100
29.9849999999999, 26.91500000000023, 3.2476190476190476, 0, 32, 100
29.960999999999903, 26.90050000000023, 3.249230769230769, 0, 37, 100
29.936999999999905, 26.885000000000225, 3.249230769230769, 0, 42, 100
29.910999999999905, 26.869500000000222, 3.25003663003663, 0, 47, 100
29.884499999999903, 26.85400000000022, 3.25003663003663, 0, 52, 100
29.860499999999902, 26.84000000000022, 3.2484249084249086, 0, 58, 100
29.833499999999905, 26.826000000000217, 3.249230769230769, 0, 63, 100
29.808499999999906, 26.811000000000217, 3.249230769230769, 0, 68, 100
29.781999999999908, 26.796000000000216, 3.2516483516483516, 0, 73, 100
29.759499999999907, 26.781500000000214, 3.2468131868131866, 0, 78, 100
29.736499999999907, 26.767000000000213, 3.2516483516483516, 0, 83, 100
29.70999999999991, 26.75150000000021, 3.25003663003663, 0, 88, 100
29.68399999999991, 26.737000000000208, 3.25003663003663, 0, 94, 100
29.65849999999991, 26.723500000000207, 3.2524542124542126, 0, 99, 100
29.634999999999913, 26.710000000000207, 3.2516483516483516, 0, 104, 100
29.609499999999912, 26.695500000000205, 3.249230769230769, 0, 109, 100
29.583499999999912, 26.679500000000203, 3.2508424908424907, 0, 114, 100
29.55699999999991, 26.6640000000002, 3.253260073260073, 0, 119, 100
29.527499999999907, 26.6505000000002, 3.2516483516483516, 0, 125, 100
29.50249999999991, 26.6370000000002, 3.2524542124542126, 0, 130, 100
29.47999999999991, 26.6235000000002, 3.25003663003663, 0, 135, 100
29.452999999999914, 26.6090000000002, 3.2484249084249086, 0, 140, 100
29.429999999999914, 26.5950000000002, 3.249230769230769, 0, 145, 100
29.403999999999915, 26.5805000000002, 3.25003663003663, 0, 150, 100
29.381999999999913, 26.565000000000197, 3.2508424908424907, 0, 155, 100
29.35649999999991, 26.549000000000195, 3.2548717948717947, 0, 160, 100
29.334999999999912, 26.534500000000193, 3.2516483516483516, 0, 166, 100
29.310999999999915, 26.52300000000019, 3.2476190476190476, 0, 171, 100
29.287499999999916, 26.510000000000193, 3.254065934065934, 0, 176, 100
29.26199999999992, 26.49700000000019, 3.2508424908424907, 0, 181, 100
29.234999999999918, 26.48300000000019, 3.249230769230769, 0, 186, 100
29.213499999999918, 26.468500000000187, 3.2508424908424907, 0, 191, 100
29.18749999999992, 26.45550000000019, 3.25003663003663, 0, 196, 100
29.163499999999917, 26.441500000000186, 3.25003663003663, 0, 202, 100
29.13649999999992, 26.426000000000183, 3.249230769230769, 0, 207, 100
29.113999999999923, 26.41200000000018, 3.249230769230769, 0, 212, 100
29.086499999999923, 26.39700000000018, 3.2468131868131866, 0, 217, 100
29.064999999999923, 26.38200000000018, 3.2524542124542126, 0, 222, 100
29.040999999999926, 26.36850000000018, 3.249230769230769, 0, 227, 100
29.014999999999926, 26.35450000000018, 3.2476190476190476, 0, 232, 100
28.991499999999927, 26.33950000000018, 3.2476190476190476, 0, 238, 100
28.964999999999925, 26.324000000000176, 3.2468131868131866, 0, 243, 100
28.939499999999924, 26.309000000000175, 3.249230769230769, 0, 248, 100
28.913499999999924, 26.293500000000172, 3.2508424908424907, 0, 253, 100
28.887999999999924, 26.27850000000017, 3.2508424908424907, 0, 258, 100
28.862999999999925, 26.26450000000017, 3.249230769230769, 0, 263, 100
28.834999999999926, 26.249500000000168, 3.2548717948717947, 0, 268, 100
28.81099999999993, 26.233500000000166, 3.254065934065934, 0, 274, 100
28.78799999999993, 26.219000000000168, 3.2484249084249086, 0, 279, 100
28.76349999999993, 26.20450000000017, 3.249230769230769, 0, 284, 100
28.73599999999993, 26.189000000000167, 3.2548717948717947, 0, 289, 100
28.71149999999993, 26.172000000000164, 3.2508424908424907, 0, 294, 100
28.68699999999993, 26.158000000000165, 3.25003663003663, 0, 299, 100
28.66199999999993, 26.14250000000016, 3.2508424908424907, 0, 304, 100
28.637999999999934, 26.12700000000016, 3.2508424908424907, 0, 310, 100
28.613499999999934, 26.111500000000156, 3.249230769230769, 0, 315, 100
28.588499999999936, 26.096500000000155, 3.2516483516483516, 0, 320, 100
28.563999999999936, 26.081500000000155, 3.249230769230769, 0, 325, 100
28.538999999999938, 26.067000000000153, 3.254065934065934, 0, 330, 100
28.51349999999994, 26.05250000000015, 3.254065934065934, 0, 335, 100
28.486499999999943, 26.038000000000153, 3.2484249084249086, 0, 340, 100
28.460499999999943, 26.024000000000154, 3.2508424908424907, 0, 346, 100
28.436499999999942, 26.009500000000152, 3.249230769230769, 0, 351, 100
28.408999999999942, 25.99450000000015, 3.25003663003663, 0, 356, 100
28.383999999999943, 25.98050000000015, 3.25003663003663, 0, 361, 100
28.356999999999946, 25.966000000000147, 3.2484249084249086, 0, 366, 100
28.33149999999995, 25.950500000000144, 3.2484249084249086, 0, 371, 100
28.30549999999995, 25.936500000000144, 3.245201465201465, 0, 376, 100
28.28099999999995, 25.92100000000014, 3.2484249084249086, 0, 382, 100
28.254499999999947, 25.90650000000014, 3.2516483516483516, 0, 387, 100
28.228499999999947, 25.89150000000014, 3.2516483516483516, 0, 392, 100
28.200999999999947, 25.877000000000137, 3.249230769230769, 0, 397, 100
28.176999999999946, 25.862000000000137, 3.249230769230769, 0, 402, 100
28.153999999999947, 25.848500000000136, 3.2484249084249086, 0, 407, 100
28.129499999999947, 25.834500000000133, 3.2484249084249086, 0, 412, 100
28.10249999999995, 25.81850000000013, 3.253260073260073, 0, 417, 100
28.078499999999952, 25.80300000000013, 3.253260073260073, 0, 423, 100
28.053999999999952, 25.79000000000013, 3.2476190476190476, 0, 428, 100
28.027499999999954, 25.77400000000013, 3.2476190476190476, 0, 433, 100
28.000499999999956, 25.76000000000013, 3.2516483516483516, 0, 438, 100
27.976999999999958, 25.74450000000013, 3.2516483516483516, 0, 443, 100
27.95049999999996, 25.729000000000127, 3.2484249084249086, 0, 448, 100
27.926499999999958, 25.713500000000124, 3.2516483516483516, 0, 454, 100
27.89949999999996, 25.699000000000122, 3.253260073260073, 0, 459, 100
27.877499999999962, 25.684000000000122, 3.2516483516483516, 0, 464, 100
27.850499999999965, 25.66850000000012, 3.2508424908424907, 0, 469, 100
27.826499999999964, 25.65300000000012, 3.25003663003663, 0, 474, 100
27.799999999999965, 25.637500000000117, 3.2516483516483516, 0, 479, 100
27.776499999999967, 25.623500000000114, 3.249230769230769, 0, 484, 100
27.751499999999965, 25.60800000000011, 3.2516483516483516, 0, 489, 100
27.727499999999964, 25.59300000000011, 3.249230769230769, 0, 495, 100
